gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,color,-log10(padj),domain
SteCoe_37775,1132.1782166039595,0.26407211487854837,0.07671369665434694,3.4423072592680866,0.0005767747190619421,0.007874966336859789,anterior,2.1037512940142076,Actin domain protein
SteCoe_37784,25520.085839497697,0.17482300291094824,0.04896270355081921,3.570534105199001,0.0003562540627645638,0.00548489586658433,anterior,2.2608316133029636,tRNA_edit domain protein
SteCoe_37797,557.2068077592909,0.3023718117265379,0.097604497787092,3.097929076855779,0.0019487806046852385,0.01878747676408514,anterior,1.7261315435300306,hypothetical protein
SteCoe_37804,2480.5225719657114,-0.3044704480319574,0.10618343877404597,-2.867400524481582,0.004138588850143729,0.032395684129754104,posterior,1.4895128442218224,PB1 domain protein
SteCoe_37805,2299.437390410811,1.0272365221593014,0.3487840190861975,2.945193775937977,0.0032275245756663764,0.02712728465475074,anterior,1.5665936754044967,TauE domain protein
SteCoe_37819,2966.107382973938,0.15826908314464075,0.06805084346895175,2.325747559864576,0.0200320216702235,0.09800961835989654,anterior,1.0087313019028872,Aldo_ket_red domain protein
SteCoe_37822,3006.793436020625,0.14775464381252973,0.05502404261627072,2.6852742326285997,0.0072470317297685894,0.04848155249294438,anterior,1.3144234814918638,Ion_trans_2 domain protein
SteCoe_37826,6472.944973377239,0.24350698597802284,0.05184517331252304,4.6968111093034866,2.6425461594424976e-06,0.0001580642316211067,anterior,3.8011663955139903,Ribosomal_L6 domain protein
SteCoe_37832,752.9443778983822,-0.33810635614305506,0.16035643655895343,-2.108467632471701,0.034990559660796956,0.14240647591661384,posterior,0.8464702607630552,hypothetical protein
SteCoe_37838,968.1045070923973,-0.4559461626915993,0.08775947327966345,-5.195406782338289,2.042726749462e-07,2.4925935433149458e-05,posterior,4.603348534286844,hypothetical protein
SteCoe_37852,1919.2613440820614,0.1902387767010575,0.07917473079036076,2.4027713741745793,0.016271356651418392,0.08567281514606025,anterior,1.0671569622655759,UBD domain protein
SteCoe_37866,432.8288061631999,-0.3676362101586833,0.13193193975435843,-2.7865595764238607,0.005327082497989849,0.03919866287459519,posterior,1.4067287471654915,TPR_12 domain protein
SteCoe_37867,411.91379805175615,-0.4261836115666339,0.11122015885581747,-3.8318917716987415,0.00012716168061410298,0.0025421627068961377,posterior,2.594796656596414,Penicil_amidase domain protein
SteCoe_37878,1740.971934731522,0.2795925173098853,0.06895590923324038,4.054656379980079,5.020805305551897e-05,0.0013074911767653075,anterior,2.8835612331643734,PCRF domain protein
SteCoe_37881,2476.056925661779,0.13015362132511565,0.0684802747533548,1.9006001625123374,0.0573544042207085,0.19671473622374064,anterior,0.7061631051496179,Kinesin domain protein
SteCoe_37885,5768.714818896807,0.11371818277474896,0.050175872746627784,2.2663917247436762,0.023427409814355364,0.10865962406076118,anterior,0.9639318018664373,hypothetical protein
SteCoe_37900,564.1332094549965,0.35234372505903877,0.11428787898699455,3.0829491997058924,0.002049601397920174,0.019495406793401962,anterior,1.7100676983428051,Ribosomal_60s domain protein
SteCoe_37902,165.97528119480933,-0.33813324132134315,0.16795441005857756,-2.013244196466245,0.04408894578506178,0.16633911314531558,posterior,0.7790056183337092,hypothetical protein
SteCoe_37906,139.665223058599,-0.6230247544511666,0.2144569441301976,-2.9051274463415178,0.003671035882200306,0.02972745552844343,posterior,1.5268422619100126,hypothetical protein
SteCoe_3791,1681.6097836676324,-0.16134058412913982,0.06566873844348967,-2.456885695588309,0.014014727065635144,0.07685425828443063,posterior,1.1143320644271384,DUF4586 domain protein
SteCoe_37910,1517.7968569051634,-0.24228144105976154,0.0862455468292464,-2.809205228177676,0.004966397603234197,0.037303008941070366,posterior,1.4282561356497974,ERK7 subfamily kinase
SteCoe_37911,275.3888150049985,-0.3330705179443757,0.13269618386575793,-2.510023334818177,0.012072318382134874,0.0696924267997048,posterior,1.1568144124011777,LRR_9 domain protein
SteCoe_37920,5672.130210981281,0.1244960223672598,0.05663010044662277,2.198407231938511,0.02792009879838842,0.12262562520378165,anterior,0.9114187653664476,Ribosomal_L16 domain protein
SteCoe_37925,1351.8712914577338,0.23217544661863543,0.08798140377266918,2.638915005477091,0.008317183045029335,0.05368627186142014,anterior,1.270136753724035,RRF domain protein
SteCoe_37942,6983.897610795349,0.21559020149294456,0.055003639786388774,3.9195624567793534,8.870987088297982e-05,0.0019549128821828186,anterior,2.7088725915316902,WD40 domain protein
SteCoe_3795,989.7218098410517,-0.23185471619550638,0.10378873596172336,-2.233910202750836,0.025488982112259646,0.11526720119127329,posterior,0.9382942518383043,VIT domain protein
SteCoe_37971,1595.072393709246,0.14227505601129353,0.0663489059231255,2.144346678092011,0.032005119301457094,0.13464092150577517,anterior,0.8708229246354436,PP2C domain protein
SteCoe_3799,14213.671081946459,0.17066364399715828,0.04443155390446643,3.8410460359794554,0.00012251113376954913,0.0024915264290618594,anterior,2.6035345016557376,Creatinase_N domain protein
SteCoe_37993,10398.749895821713,0.24114728071101726,0.05682085714513386,4.243992308934557,2.1957788064482273e-05,0.0007072422848382144,anterior,3.150431781475024,Ribosomal_S13 domain protein
SteCoe_38001,267.13803141732336,-0.4974749935037557,0.13758098061789464,-3.615870386077558,0.0002993401336901823,0.004835180949183171,posterior,2.3155872684762695,zf-C2H2 domain protein
SteCoe_38032,991.1903114973842,-0.9394392849057632,0.4207867104214423,-2.2325783149493015,0.025576765440277024,0.11554183397750702,posterior,0.9372607432513316,Myb_DNA-bind_6 domain protein
SteCoe_38039,16327.031175142585,0.17788998289848443,0.05588481738642917,3.1831540518137666,0.001456800832393917,0.015400259888584013,anterior,1.8124719501229147,hypothetical protein
SteCoe_38043,969.698131637314,0.1495943552461751,0.07865845827581622,1.90182160349014,0.05719448097766379,0.19641861479527703,anterior,0.706817356061393,hypothetical protein
SteCoe_38056,1196.167096353701,0.28099383000098704,0.07594212454855495,3.7001049374294057,0.00021551033356059614,0.0037803533225265274,anterior,2.422467607873719,AMP-binding domain protein
SteCoe_38062,155.18684151221066,-0.4102788337343908,0.2085966383084299,-1.966852568006176,0.04920021014442163,0.17913406435191465,posterior,0.7468218203298728,EF-hand_5 domain protein
SteCoe_38064,9865.621315875595,0.16020557620517178,0.06956453137400813,2.302977868762449,0.02128008832320368,0.10193248229109272,anterior,0.9916873995867086,ATP-synt domain protein
SteCoe_38069,652.2877103627388,0.3633881428793713,0.09746071148226412,3.7285603332118153,0.00019257680593742245,0.003464435647841381,anterior,2.4603675013090545,hypothetical protein
SteCoe_38070,15771.107432591707,0.1926972716328588,0.057198563361984346,3.3689180340660516,0.0007546386648625012,0.00959770938027031,anterior,2.0178324046907212,ABC_tran domain protein
SteCoe_3808,138186.07924624695,0.17411622815196265,0.06934601191361647,2.51083261094895,0.012044679469138715,0.06960814218781816,anterior,1.1573399572224894,TCTP domain protein
SteCoe_38089,201.4971913971276,0.318942060324721,0.15181743871757497,2.100826249071735,0.035656221343546984,0.1442597481186249,anterior,0.8408548304350613,zf-RING_2 domain protein
SteCoe_38097,95.70676705712877,-0.5822045528885902,0.3051436514382742,-1.9079687555169769,0.056395254679754474,0.1948963049735357,posterior,0.7101963945653741,DYRK family kinase
SteCoe_38101,297.4317756486635,-0.26114511374672655,0.1332618145426074,-1.9596394859476525,0.0500379427497241,0.18073583042584715,posterior,0.7429557411099734,Acyl_transf_3 domain protein
SteCoe_38112,586.8449829020373,-0.21212806485028218,0.10648098103853523,-1.9921685805422238,0.04635256432790532,0.17221103164964788,posterior,0.7639390315634762,Med14 domain protein
SteCoe_38128,512.8139051621878,-0.2380732054841351,0.11029735763659343,-2.1584669894680175,0.030891542260716682,0.13153614420400347,posterior,0.8809548930185593,hypothetical protein
SteCoe_38137,525.5298476879912,0.2540367352544347,0.10328656887002097,2.459533103225865,0.013911786726928783,0.07646648488206878,anterior,1.1165288736061345,Kinesin domain protein
SteCoe_38150,664.4018939895521,0.24218012226768862,0.09100478885466481,2.661179980917836,0.007786732197976941,0.051193928373029426,anterior,1.2907815435251584,RCC1 domain protein
SteCoe_38151,2711.505283229112,0.2547090464530072,0.06543718343904473,3.892420686019758,9.924895138190945e-05,0.0021257393257866544,anterior,2.672489993017539,DKCLD domain protein
SteCoe_38220,1085.0887183815605,-0.300080758937327,0.09447268278704424,-3.176375964825245,0.001491275456489834,0.015607142887579443,posterior,1.8066765935248492,CCT domain protein
SteCoe_38237,209.21766176010257,-0.44372771498206387,0.16022125036463541,-2.769468556587953,0.005614782354946153,0.04057711973310478,posterior,1.3917187835326732,hypothetical protein
SteCoe_38248,350.576808480749,0.26754049353431886,0.12819226871195888,2.0870251866395146,0.03688585788178775,0.14768013369566982,anterior,0.8306779231487064,hypothetical protein
SteCoe_3825,466.70243562294473,-0.42640550746304956,0.19634412478506827,-2.1717253211921785,0.029876387433867533,0.12881785966500028,posterior,0.8900239210115156,hypothetical protein
SteCoe_38253,2091.7609839304446,0.1551983564233987,0.06305782989848754,2.461206747413316,0.013847054587175904,0.07626773372570396,anterior,1.1176591583581612,hypothetical protein
SteCoe_38255,8956.639664758792,0.2075630933963385,0.05864486358141188,3.539322640050063,0.0004011552328909835,0.006032583692362016,anterior,2.2194966442424056,GST_N domain protein
SteCoe_38269,222.41251558813983,-0.37051286180534254,0.1461514586848595,-2.535129413961338,0.011240579117026257,0.06627038278988921,posterior,1.1786805208370528,hypothetical protein
SteCoe_38277,338.47868881586686,-0.4969419742418298,0.12425965094222233,-3.999222357971177,6.355095172076169e-05,0.0015491632683163757,posterior,2.809902808972702,hypothetical protein
SteCoe_38290,2815.9686662951717,0.15792029188115853,0.06443956962619415,2.450672665836136,0.014258955630502132,0.07787359041783695,anterior,1.108609801383119,Ribul_P_3_epim domain protein
SteCoe_38322,2730.7063461300677,0.21103574698329983,0.06457679352619605,3.267981196646,0.0010831756168803279,0.01237567261790397,anterior,1.907431187844432,HATPase_c_3 domain protein
SteCoe_3833,433.684674882395,0.3921103935625678,0.11813788804291551,3.3190909373640345,0.0009031101401011358,0.010920166439252353,anterior,1.9617707422999617,hypothetical protein
SteCoe_38344,249.70013446794005,-0.5935229125301541,0.18940004782274217,-3.1336999084901334,0.001726172920542203,0.017289233557117836,posterior,1.76222425885403,Cyclin
SteCoe_38358,672.0298818416986,-0.35440073307051856,0.09236246755947071,-3.837064366457356,0.0001245138448276542,0.002517868032622849,posterior,2.598967036025459,Peptidase_S11 domain protein
SteCoe_38407,246.0828544879456,0.4001533763967781,0.14275357433888997,2.8031058293982447,0.005061305827304619,0.03781276928699177,anterior,1.4223615151257532,Ras domain protein
SteCoe_38408,296.7964787194577,-0.3558064772106893,0.15058343042484906,-2.3628527800624113,0.018134872083789555,0.09196201816130187,posterior,1.0363915064469134,RTC domain protein
SteCoe_38421,122.93658858572736,-0.7036337982599029,0.2668337608517006,-2.6369744068891072,0.008364914241629632,0.05389993322744694,posterior,1.268411772827534,hypothetical protein
SteCoe_38444,213.2318832755653,-0.5008999011171474,0.16179943642426714,-3.095807452652048,0.0019627777155582105,0.01891387876264893,posterior,1.7232193991043905,hypothetical protein
SteCoe_38454,151.7263580366513,-1.2352488504697061,0.2245552783993852,-5.5008675782394265,3.7792697904871155e-08,6.456202168484949e-06,posterior,5.190022878644919,NIF domain protein
SteCoe_38455,1412.3120117198443,0.19512060943402026,0.07555603496555756,2.582462268208841,0.009809808842671217,0.060419067431841625,anterior,1.2188259823452743,Peptidase_M8 domain protein
SteCoe_3848,4361.470559635573,-0.3846811046913906,0.07399823739854161,-5.198517129800879,2.0088461541789762e-07,2.4653391250768884e-05,posterior,4.608123331956981,zf-RING_2 domain protein
SteCoe_3850,18225.703903601032,-0.14316101934100414,0.047071530629140206,-3.041350417706166,0.002355195557419031,0.02160345615684106,posterior,1.6654767641373638,zf-B_box domain protein
SteCoe_38505,10358.829901503885,0.26612894040794177,0.043021089287116863,6.1860112056167065,6.170562330763202e-10,2.4861544907758003e-07,anterior,6.604471887598336,Ribosomal_L26 domain protein
SteCoe_38521,896.6095682731165,-0.3002865630946941,0.09121142814310476,-3.292203282066411,0.0009940573109840057,0.01167275309807213,posterior,1.9328267005709052,hypothetical protein
SteCoe_3856,237.81991960983024,0.42328260713978244,0.14143918001473377,2.992682841456582,0.0027653696415547878,0.024201517756459404,anterior,1.6161573971358525,WD40 domain protein
SteCoe_38567,4504.8690131016,0.22802309457356112,0.05691881163583412,4.006111301698464,6.172657113928051e-05,0.001514498681057166,anterior,2.819731100548256,KH_2 domain protein
SteCoe_3859,113.3669995027828,-0.501615531507475,0.20224360474223763,-2.4802541081424607,0.013128878194316075,0.07375208223926967,posterior,1.1322257137598455,hypothetical protein
SteCoe_386,5119.521426171341,0.19999837802121934,0.06722452636174667,2.9750805077449543,0.002929116636785054,0.025231285462649477,anterior,1.5980606228429486,NAD_binding_2 domain protein
SteCoe_38600,8574.93109055033,0.1732291635431537,0.06855377039902227,2.5269093521021615,0.011507119915609744,0.06741372803235404,anterior,1.1712516553695733,Bax1-I domain protein
SteCoe_38626,83.19316271794763,-0.8744994737247803,0.27495880448636567,-3.180474527296484,0.0014703406517934938,0.015482078046547469,posterior,1.8101707475562878,TPR_12 domain protein
SteCoe_38694,1360.4071894477586,0.23072606889362227,0.08697957839284932,2.652646439047243,0.007986347676565508,0.052073425430650334,anterior,1.283383853153974,MtN3_slv domain protein
SteCoe_38715,172.5153199259784,0.4679310243791603,0.1995840499511174,2.3445311611512394,0.019051018504530365,0.09477449847533473,anterior,1.0233085050811213,zf-C2H2_4 domain protein
SteCoe_38719,159.10514106231759,0.4528112563155991,0.18051536690665848,2.5084360632285687,0.012126691191548807,0.06993069503222608,anterior,1.1553321553410492,NDR kinase
SteCoe_3872,184.1463772005088,-0.5237555550374337,0.16045630783554948,-3.2641630740639185,0.0010978795502309031,0.012463646951425149,posterior,1.9043548614381565,hypothetical protein
SteCoe_38777,11330.143851449562,0.19828611228768428,0.051301638429639494,3.8651029159553043,0.00011104236770380642,0.0023083134438798155,anterior,2.6367052190411364,NDK domain protein
SteCoe_38781,314.4208181882956,0.32968564389314414,0.12776921870059546,2.5803213578827937,0.009870841207004719,0.06066521184662819,anterior,1.2170602814800386,WD40 domain protein
SteCoe_38814,1225.5563924219555,-0.391119719028545,0.10673751601621914,-3.6643134825164276,0.0002480028879604681,0.004209740595793193,posterior,2.375744664564929,hypothetical protein
SteCoe_3884,1419.0395749612424,0.15652560527709036,0.07423701546266988,2.1084576784447826,0.03499141983396426,0.14240647591661384,anterior,0.8464702607630552,GYF domain protein
SteCoe_38860,4229.675876030881,0.14624358328443782,0.06185094335908246,2.3644519443366385,0.01805676979716334,0.09171893870578551,anterior,1.03754097920254,Sod_Fe_N domain protein
SteCoe_38884,735.9298167365793,0.25552058025989083,0.092425018462757,2.7646256880419644,0.0056988147821644165,0.041070702280910885,anterior,1.3864678709443337,Mito_carr domain protein
